년도,월,구,동,전기,가스,수도,탄소
2016,10,강서구,방화3동,463391,8507,19912,222145
2016,10,강서구,우장산동(화곡5동.발산2동),785184,39568,76769,447038
2016,10,강서구,화곡1동,51499,4831,3580,33846
2016,10,강서구,화곡3동,392395,5683,20629,185954
2016,10,강서구,화곡본동,891,230,25,901
2016,10,구로구,개봉2동,807618,58533,54971,491794
2016,10,구로구,고척1동,339172,22869,29967,204985
2016,10,구로구,고척2동,584289,46054,43923,365482
2016,10,구로구,구로1동,666415,31384,50513,369630
2016,10,금천구,독산1동,553529,42757,25210,338842
2016,10,금천구,시흥2동,1061177,67647,80924,628335
2016,10,노원구,공릉1동,284080,26185,29121,188773
2016,10,노원구,공릉2동,845809,40502,72741,473497
2016,10,노원구,상계10동,466733,15439,15707,237693
2016,10,노원구,상계1동,1187214,66921,967960,974644
2016,10,노원구,상계5동,234481,8519,6521,120668
2016,10,노원구,상계6.7동,986021,26017,22475,483812
2016,10,노원구,상계8동,785987,18519,8610,377599
2016,10,노원구,상계9동,817186,24217,50240,417414
2016,10,노원구,월계1동,279297,24707,17172,179466
2016,10,노원구,월계2동,237523,23683,24616,161932
2016,10,노원구,월계3동,640418,43187,48836,384490
2016,10,노원구,중계1동,1001423,32242,25043,505141
2016,10,노원구,중계2.3동,848871,25656,53972,435310
2016,10,노원구,중계4동,418940,29124,27934,252143
2016,10,노원구,중계본동,538711,29888,23618,303203
2016,10,노원구,하계1동,694609,21909,44115,358236
2016,10,노원구,하계2동,780562,19592,22671,382371
2016,10,도봉구,도봉2동,934358,63625,48302,554724
2016,10,도봉구,창1동,614241,20090,28877,315027
2016,10,도봉구,창2동,480905,33379,33484,289789
2016,10,도봉구,창4동,777637,28115,19683,399230
2016,10,도봉구,창5동,871190,64705,53382,532046
2016,10,동작구,대방동,585767,22342,42115,312393
2016,10,동작구,사당2동,412586,6091,31141,198919
2016,10,동작구,사당3동,740461,25268,10150,373926
2016,10,마포구,대흥동,23779,1695,458,14031
2016,10,마포구,망원1동,66329,6359,2221,43105
2016,10,마포구,상암동,1062154,21594,85764,527198
2016,10,마포구,서강동,310897,18334,17145,178581
2016,10,마포구,성산2동,915216,40733,32244,489999
2016,10,마포구,신수동,320378,16109,24015,179897
2016,10,마포구,아현동,345703,14558,24878,187447
2016,10,마포구,염리동,64899,5356,4359,40962
2016,10,마포구,용강동,561572,9782,37442,272449
2016,10,서대문구,남가좌2동,238120,11362,22563,133905
2016,10,서대문구,북가좌2동,158242,7935,15867,90137
2016,10,서초구,반포1동,631973,5019,26055,287849
2016,10,서초구,반포2동,512380,6213,24988,239462
2016,10,서초구,반포4동,223272,1547,12610,102319
2016,10,서초구,방배본동,245583,5610,16108,122041
2016,10,서초구,서초1동,199669,3269,11744,95881
2016,10,서초구,서초4동,682965,6426,93372,334971
2016,10,서초구,잠원동,621780,8018,31151,291937
2016,10,성동구,옥수동,330333,7477,14454,161608
2016,10,성북구,돈암2동,654140,27555,51080,356037
2016,10,성북구,석관동,238187,21553,39,149283
2016,10,송파구,가락1동,13416,2931,967,12575
2016,10,송파구,가락2동,538194,14535,30421,270853
2016,10,송파구,가락본동,348294,13243,19403,183783
2016,10,송파구,거여1동,300583,15726,14014,167326
2016,10,송파구,거여2동,412462,6791,29972,200047
2016,10,송파구,문정1동,419712,10371,23958,209143
2016,10,송파구,문정2동,292902,3221,20247,138127
2016,10,송파구,방이1동,224861,4278,11950,108891
2016,10,송파구,송파1동,69596,6575,886,44531
2016,10,송파구,송파2동,451660,6968,21073,214108
2016,10,송파구,오금동,342791,7710,20692,169484
2016,10,송파구,오륜동,814147,16157,60869,401599
2016,10,송파구,잠실2동,1370847,35222,86996,689019
2016,10,송파구,잠실3동,977752,3054,41548,435202
2016,10,송파구,잠실4동,599428,21234,35948,313657
2016,10,송파구,잠실7동,266538,2715,19268,125491
2016,10,송파구,잠실본동,111825,3273,2890,55704
2016,10,송파구,장지동,987836,46808,60630,543822
2016,10,송파구,풍납1동,316149,17207,16781,178162
2016,10,송파구,풍납2동,338869,15722,16723,184449
2016,10,양천구,목1동,870781,13054,51093,415415
2016,10,양천구,목2동,281432,6518,16223,139313
2016,10,양천구,목3동,182401,3259,8507,87463
2016,10,양천구,목4동,300157,13317,18610,163275
2016,10,양천구,목5동,2180756,22245,48882,990699
2016,10,양천구,신월3동,33556,3060,2051,21763
2016,10,양천구,신월7동,230612,6631,15467,117768
2016,10,양천구,신정1동,363164,974,10291,159580
2016,10,양천구,신정2동,946602,20774,42668,462059
2016,10,양천구,신정3동,1776995,54321,225909,950126
2016,10,양천구,신정6동,645928,10707,1260,298275
2016,10,양천구,신정7동,1305985,30286,27134,630586
2016,10,영등포구,여의동,641966,4789,40097,296233
